,index,Movie,P_Genre,S_Genre,T_Genre,Cluster_Id
3282,3340,monster trucks,3,2,2,32
3283,3341,the division,3,6,16,19
3284,3342,parallel,2,10,7,12
3285,3343,the final countdown,3,2,7,5
3286,3344,risen,2,6,16,77
3287,3345,the silencers,3,2,2,32
3288,3346,the omega man,3,3,7,88
3289,3347,escape plan 2: hades,3,15,10,80
3290,3348,sphere,3,10,7,89
3291,3349,congo,3,2,10,82
3292,3350,superintelligence,3,1,6,37
3293,3351,daleks' invasion earth 2150 a.d.,1,3,7,86
3294,3352,timecop,3,15,7,3
3295,3353,runaway,3,15,7,3
3296,3354,babylon a.d.,3,2,7,5
3297,3355,womb,2,5,7,46
3298,3356,star trek: insurrection,3,2,7,5
3299,3357,light of my life,2,6,16,77
3300,3358,outland,3,15,7,3
3301,3359,spacecamp,1,9,7,70
3302,3360,skyline,3,6,16,19
3303,3361,"honey, i blew up the kid",1,1,12,28
3304,3362,hot tub time machine 2,0,10,7,70
3305,3363,los cronocrímenes,8,6,16,40
3306,3364,the darkest hour,3,2,17,9
3307,3365,fantastic voyage,1,9,7,70
3308,3366,the astronaut's wife,2,6,16,77
3309,3367,mission to mars,1,6,16,77
3310,3368,psycho goreman,0,16,7,26
3311,3369,the discovery,2,5,7,46
3312,3370,the fantastic four,3,2,12,68
3313,3371,the flintstones in viva rock vegas,0,9,6,70
3314,3372,the tuxedo,3,1,7,5
3315,3373,kairo,12,10,7,11
3316,3374,bride of frankenstein,2,16,7,97
3317,3375,liu lang di qiu,3,2,7,5
3318,3376,settlers,2,6,16,77
3319,3377,tekken,3,15,5,27
3320,3378,nowhere,0,3,7,15
3321,3379,no escape,3,3,7,88
3322,3380,the lazarus effect,12,10,7,11
3323,3381,skylines,3,2,7,5
3324,3382,god told me to,11,16,7,71
